date,open,high,low,close,volume,return_1d,ma_5,ma_20,ma_50
2024-08-28 07:00:00,112.74,114.01,112.66,112.99,2711500,0.005965099715099731,112.604,108.7515,110.1832
2024-08-29 07:00:00,112.57,113.42,112.06,113.33,2092700,0.003009115850960198,112.58600000000001,109.12849999999999,110.19
2024-08-30 07:00:00,113.16,114.35,112.74,114.26,3315800,0.008206123709521007,112.874,109.62,110.16779999999999
2024-09-04 07:00:00,112.74,112.74,111.47,112.74,4535200,-0.013302993173464173,113.128,110.23049999999998,110.18299999999999
2024-09-05 07:00:00,112.74,112.74,109.94,110.7,8055600,-0.018094731240021256,112.804,110.6455,110.19300000000001
2024-09-06 07:00:00,110.62,112.66,110.45,111.98,3821400,0.011562782294489704,112.602,111.07350000000001,110.1982
2024-09-09 07:00:00,110.88,111.81,110.28,111.3,2885200,-0.0060725129487408935,112.196,111.49299999999998,110.17280000000001
2024-09-10 07:00:00,111.04,111.04,109.86,110.2,4195100,-0.009883198562443796,111.38400000000001,111.62450000000001,110.1644
2024-09-11 07:00:00,110.2,111.3,110.03,110.7,3190400,0.00453720508166966,110.976,111.64949999999999,110.1982
2024-09-12 07:00:00,111.04,112.32,111.04,112.15,4118000,0.013098464317976566,111.266,111.75999999999999,110.27120000000001
2024-09-13 07:00:00,112.06,113.08,111.89,112.74,3186800,0.005260811413285715,111.418,111.90849999999998,110.3052
2024-09-16 07:00:00,111.72,112.74,111.13,111.13,1915700,-0.01428064573354626,111.38399999999999,112.00999999999999,110.2256
2024-09-17 07:00:00,111.21,112.66,111.21,112.66,2651400,0.013767659497885276,111.876,112.10799999999999,110.1274
2024-09-18 07:00:00,113.08,114.6,112.66,114.1,5379600,0.012781821409550753,112.556,112.28200000000001,110.0428
2024-09-19 07:00:00,114.44,115.11,113.84,114.6,5154300,0.004382120946538226,113.046,112.4385,110.0038
2024-09-20 07:00:00,115.54,116.13,114.44,114.69,3719700,0.0007853403141362403,113.43599999999999,112.51500000000001,110.0258
2024-09-23 07:00:00,115.2,115.2,113.08,113.59,2441200,-0.009591071584270638,113.928,112.52349999999998,110.04279999999999
2024-09-24 07:00:00,113.59,114.18,113.33,114.01,2011400,0.0036975085835020405,114.19800000000001,112.583,110.0546
2024-09-25 07:00:00,113.84,114.26,113.25,114.26,4479900,0.0021927901061309374,114.22999999999999,112.7225,110.09020000000001
2024-09-26 07:00:00,114.44,114.44,113.5,113.84,2815600,-0.00367582706108871,114.078,112.79849999999999,110.0952
2024-09-27 07:00:00,113.84,113.93,113.16,113.76,3352800,-0.0007027406886858101,113.89200000000001,112.83700000000002,110.1342
2024-09-30 07:00:00,113.76,114.01,112.74,114.01,3030500,0.00219760900140642,113.976,112.87100000000001,110.24599999999998
2024-10-01 07:00:00,114.18,115.45,114.18,115.2,4725900,0.010437680905183822,114.21400000000001,112.918,110.41380000000001
2024-10-02 07:00:00,114.1,115.2,114.1,114.77,1719800,-0.0037326388888889728,114.316,113.01950000000002,110.60520000000001
2024-10-03 07:00:00,114.77,115.37,113.59,113.59,2300800,-0.010281432430077508,114.26599999999999,113.16399999999999,110.74940000000001
2024-10-04 07:00:00,113.84,114.26,113.16,113.67,1468400,0.0007042873492384416,114.248,113.24849999999999,110.8866
2024-10-07 07:00:00,113.76,114.35,113.25,113.67,1330500,0.0,114.17999999999999,113.367,111.0408
2024-10-08 07:00:00,113.67,114.52,113.25,113.42,2108600,-0.0021993489926981358,113.824,113.52799999999999,111.1392
2024-10-09 07:00:00,113.84,115.11,113.84,114.77,2619900,0.011902662669723174,113.824,113.73150000000001,111.2476
2024-10-10 07:00:00,115.11,120.37,115.11,120.11,9952200,0.0465278382852663,115.128,114.12950000000001,111.47980000000001
2024-10-11 07:00:00,120.37,121.05,118.33,118.33,3813600,-0.014819748563816515,116.05999999999999,114.40900000000002,111.6662
2024-10-14 07:00:00,119.61,119.78,116.22,116.64,5605300,-0.01428209245330847,116.654,114.6845,111.8832
2024-10-15 07:00:00,116.64,117.49,115.79,116.13,2860800,-0.0043724279835390956,117.196,114.85799999999999,112.1172
2024-10-16 07:00:00,115.62,116.22,115.28,115.54,2756000,-0.005080513217945337,117.35,114.92999999999999,112.4174
2024-10-17 07:00:00,115.71,116.22,114.86,116.13,2579200,0.005106456638393597,116.554,115.0065,112.692
2024-10-18 07:00:00,116.47,116.81,115.79,116.13,2169400,0.0,116.11399999999999,115.07849999999999,112.9462
2024-10-21 07:00:00,116.13,116.72,114.86,114.86,2681300,-0.010936019977611289,115.758,115.14200000000001,113.18519999999998
2024-10-22 07:00:00,115.03,115.03,112.74,112.82,6009200,-0.0177607522200941,115.096,115.08250000000001,113.2902
